CSKU,1C code,Item name,in case,coif,arge_group,category,brand,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22
701643,81455053,PANT Thin & Strong 250ml,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.02236,0.04889,0.01788,0.05628,0.02663,0.07640,0.03519,0.09409,0.03402,0.06231,0.02090,0.06872,0.04073,0.03781,0.03383,0.04005,0.01759,0.06260,0.03664,0.03869,0.07455,0.02440,0.04121,0.04364,0.02731,0.04005,0.03130,0.02790,0.02605,0.05385,0.03101,0.03907,0.03208,0.01594,0.02897,0.05278,0.02119,0.01108,0.00194,,,,,,,,,,,,,,0.00010,,-0.00010,-0.00010,,
703839,81537678,PANT HAIRFALL 250 ML,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.02780,0.04656,0.01711,0.06046,0.01934,0.06804,0.03246,0.09234,0.02586,0.05288,0.02187,0.05803,0.04199,0.03062,0.03101,0.03101,0.01886,0.04782,0.04539,0.03489,0.08145,0.03033,0.03480,0.04432,0.02731,0.04636,0.02343,0.01604,0.02372,0.04617,0.02479,0.03966,0.03499,0.02206,0.03791,0.05774,0.02245,0.06444,0.03655,0.00816,0.04238,0.12208,0.04296,0.04947,0.01545,0.00340,0.07786,0.03732,0.01682,0.06629,0.05735,0.07271,0.03363,0.05803,-0.00126,0.00010,,
701640,81184018,PANT Silky Shine 250 ML,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.03655,0.06289,0.02051,0.06133,0.02411,0.08106,0.03820,0.11538,0.03363,0.06668,0.02411,0.07708,0.04316,0.03674,0.04530,0.03966,0.01963,0.06600,0.05540,0.04131,0.09049,0.02877,0.04714,0.06279,0.03285,0.05346,0.03499,0.02760,0.02712,0.03849,0.03801,0.04899,0.03801,0.02119,0.03878,0.06124,0.02206,0.08204,0.00554,0.02858,0.04947,0.13404,0.04870,0.06094,0.05025,0.07815,0.06337,0.07718,0.01293,0.05949,0.06172,0.08563,0.03859,0.15124,0.14901,0.16757,0.08612,0.00136
739063,,PNT VS SH SUPERFOOD 250 ML EECAU,6.00000,1.00000,250 ml shampoo,hair care,Pantene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737855,81706859,PANT Nutrient Cocktail 400,6.00000,1.00000,400 ml shampoo,hair care,Pantene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05726,0.06706,0.08122,0.00187,,,,,,,,,,,,
701513,81164001,PANT Repair & Protect 400 ML,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.05057,0.09149,0.02583,0.08216,0.03999,0.12977,0.07267,0.15202,0.04248,0.09165,0.04870,0.10721,0.03128,0.06255,0.09367,0.08013,0.06457,0.12806,0.07344,0.06302,0.11997,0.04217,0.07018,0.10799,0.05290,0.08807,0.08216,0.06364,0.05944,0.14097,0.07593,0.08947,0.10799,0.06597,0.08636,0.13335,0.05041,0.07484,0.11421,0.04668,0.07002,0.18423,0.09227,0.10674,0.14860,0.02163,0.00016,0.00965,0.00031,,,,0.00233,,-0.00265,,,
701517,81237792,PANT Aqua Light 400ml,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.09336,0.16245,0.06924,0.14891,0.09087,0.22718,0.11172,0.26016,0.09134,0.18688,0.08340,0.20773,0.07500,0.14222,0.20539,0.12635,0.12946,0.31805,0.09881,0.09990,0.22484,0.10067,0.13319,0.14471,0.11001,0.14829,0.18594,0.13382,0.13350,0.16587,0.17489,0.16245,0.13444,0.14486,0.21955,0.27712,0.12075,0.15015,0.36613,0.14175,0.15747,0.46260,0.18532,0.22655,0.21753,0.18796,0.39242,0.28475,0.05959,0.29471,0.43957,0.19481,0.13273,0.45311,0.08153,0.57074,0.36753,0.55051
739189,81664693,PANT CLASSIC 3/1 6x360 ML,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.05244,0.09383,0.03268,0.09305,0.03159,0.11452,0.04201,0.16711,0.02772,0.08330,0.03542,0.10318,0.02338,0.09338,0.10668,0.05922,0.07616,0.10808,0.06244,0.04368,0.14084,0.04018,0.07294,0.07532,0.06062,0.09212,0.06636,0.05544,0.06328,0.08722,0.07238,0.11102,0.09002,0.07028,0.09296,0.12754,0.05502,0.09800,0.21476,0.06820,0.07434,0.21602,0.10906,0.11648,0.07406,0.13454,0.03458,0.06818,0.02940,0.15288,0.25592,0.08078,0.10460,0.37324,0.06924,0.30674,0.18060,0.36624
701542,80932752,PANT COLOUR 400ml,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.03999,0.07640,0.02770,0.07267,0.03143,0.11016,0.05913,0.13273,0.03625,0.09632,0.03921,0.10472,0.02988,0.06753,0.08620,0.06100,0.07733,0.09320,0.04621,0.04357,0.12666,0.03734,0.06006,0.07438,0.04232,0.07764,0.06333,0.04014,0.04357,0.11141,0.06504,0.07764,0.06177,0.04746,0.06753,0.09585,0.04419,0.06971,0.16556,0.04621,0.04092,0.15295,0.07578,0.07049,0.11888,0.00311,0.25643,0.06769,0.02910,0.13164,0.16929,0.01867,0.03439,0.15124,0.09429,0.18983,0.10799,0.31960
703107,81382655,PANT Moisture & Renew 400ml,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.04512,0.09320,0.02505,0.07702,0.03688,0.11966,0.06800,0.13055,0.03874,0.09585,0.03890,0.10845,0.03470,0.06582,0.07407,0.06255,0.06271,0.08340,0.04964,0.03890,0.11281,0.03548,0.05197,0.08356,0.04684,0.08698,0.05570,0.04481,0.04746,0.06831,0.06411,0.06457,0.06878,0.04948,0.07189,0.10783,0.05664,0.06208,0.13771,0.05088,0.05430,0.24009,0.08823,0.11063,0.07687,0.02661,0.29331,0.12308,0.02614,0.11359,0.18968,0.06582,0.07796,0.18516,0.11203,0.25736,0.14191,0.30747
703179,81416646,PANT Oil Therapy 400ml,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.04746,0.07624,0.03112,0.06971,0.03454,0.10908,0.05181,0.14377,0.03672,0.09414,0.03454,0.09616,0.02754,0.05726,0.06240,0.05057,0.05788,0.06629,0.04046,0.02972,0.09678,0.04123,0.04855,0.06660,0.03143,0.06815,0.04668,0.03921,0.04979,0.10659,0.05384,0.06037,0.04403,0.03439,0.05664,0.09725,0.05695,0.06333,0.13319,0.03766,0.06473,0.14938,0.08885,0.07391,0.12246,0.11125,0.18127,0.12246,0.01478,0.08636,0.21597,0.09818,0.05804,0.31322,0.03470,0.22313,0.09663,0.20928
737893,81755729,PANT Nutrient Cocktail 3/1 6x360,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.02676,0.05788,0.02007,0.06348,0.02863,0.08278,0.03719,0.10316,0.03221,0.07515,0.02879,0.04606,,,,,,,0.00467,0.02505,0.10021,0.01727,0.03999,0.06800,0.03454,0.07593,0.03625,0.02707,0.02925,0.05664,0.02692,0.03268,0.04357,0.02552,0.04217,0.06208,0.05399,0.04341,0.12619,0.02334,0.02702,0.13258,0.01064,0.01582,0.00994,0.02954,0.06930,0.01176,0.00798,0.08400,0.16828,0.01330,0.04340,0.16226,0.04494,0.13034,0.08918,0.15064
703838,81537666,PANT HAIRFALL 400 ML,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.04201,0.07702,0.02739,0.07811,0.03548,0.10519,0.05602,0.11250,0.04419,0.10316,0.04559,0.10207,0.03236,0.06348,0.08153,0.07267,0.06489,0.08978,0.05166,0.05695,0.13880,0.03859,0.07018,0.09009,0.06131,0.10799,0.07889,0.06846,0.05602,0.08293,0.07344,0.07220,0.10052,0.05073,0.07936,0.12417,0.05493,0.07251,0.16711,0.05882,0.08185,0.13942,0.09305,0.09212,0.00591,0.08402,0.13133,0.12946,0.03625,0.13599,0.11950,0.05742,0.08682,0.33485,0.03983,0.29284,0.10270,0.05073
737812,81664688,PANT SILKY SHINE 3/1 6x360 ML,6.00000,1.00000,400 ml shampoo,hair care,Pantene,0.05057,0.08358,0.02618,0.08904,0.03304,0.09898,0.02940,0.12054,0.02632,0.07588,0.02506,0.08316,0.01552,0.08820,0.08582,0.05712,0.06818,0.08946,0.05096,0.04494,0.13608,0.04536,0.06496,0.06491,0.04942,0.07658,0.06748,0.05496,0.05992,0.08848,0.07784,0.08526,0.08285,0.05992,0.07994,0.12334,0.04662,0.06748,0.17010,0.06426,0.05824,0.12978,0.10136,0.06342,0.06958,0.09156,0.10122,0.08778,0.02016,0.12544,0.23408,0.13216,0.05500,0.18130,0.05362,0.09086,0.10584,0.25242
700836,81132442,H&SH Hfall Men 200 ml,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.12769,0.17324,0.10600,0.06911,0.17004,0.06887,0.19843,0.19539,0.21947,0.07834,0.18843,0.12751,0.08799,0.14300,0.24950,0.20384,0.11149,0.18470,0.19629,0.15552,0.23822,0.18524,0.20080,0.14175,0.18563,0.17637,0.15521,0.11087,0.21768,0.10254,0.16774,0.13226,0.20578,0.14012,0.18166,0.19100,0.07780,0.10775,0.29159,0.11880,0.20096,0.09702,0.03291,0.02404,0.00008,,,,,,,,,,,,,
700839,80994303,H&SH CITRUS FRESH 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.11833,0.17902,0.11818,0.06395,0.16494,0.06278,0.19434,0.19147,0.21753,0.07220,0.18890,0.11234,0.09499,0.14144,0.25013,0.20897,0.10456,0.14728,0.19543,0.12502,0.24702,0.18057,0.18291,0.10721,0.15194,0.12798,0.12316,0.10013,0.20617,0.10526,0.14230,0.11577,0.18952,0.11701,0.18688,0.16735,0.07414,0.08076,0.27238,0.04730,0.33415,0.07959,0.22438,0.14261,0.18555,0.17326,0.13358,0.33929,0.04668,0.13436,0.25145,0.12331,0.21714,0.15933,0.27417,0.19777,0.24336,0.07850
700848,80967232,H&SH CLASSIC 2/1 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.13148,0.18882,0.12176,0.07212,0.18096,0.07967,0.22718,0.22056,0.23208,0.08963,0.19528,0.14136,0.10309,0.15031,0.25752,0.04999,0.12650,0.19263,0.19971,0.13032,0.24196,0.20220,0.17715,0.11857,0.15793,0.13654,0.12635,0.09056,0.20812,0.09033,0.13996,0.10519,0.17917,0.11810,0.15972,0.15607,0.06123,0.06535,0.21076,0.03991,0.26919,0.05656,0.19995,0.11437,0.12098,0.11584,0.12316,0.29362,0.04544,0.12674,0.22126,0.11265,0.20212,0.15015,0.12611,0.20189,0.24678,0.05290
700843,80967230,H&SH CLASSIC 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.12362,0.17653,0.11623,0.06846,0.17139,0.06971,0.20594,0.20671,0.22694,0.07368,0.19419,0.12254,0.10130,0.14969,0.25697,0.24709,0.11569,0.20306,0.24624,0.16385,0.25285,0.12658,0.23013,0.13802,0.19100,0.12907,0.12923,0.09227,0.20306,0.09460,0.15630,0.10923,0.16875,0.14323,0.17832,0.16105,0.06800,0.07523,0.25386,0.08861,0.26973,0.06559,0.19808,0.01151,0.10596,0.09048,0.16073,0.31719,0.04365,0.13210,0.25550,0.12043,0.23472,0.18361,0.20119,0.21317,0.29471,0.09523
700872,2004597,H&SH MENTHOL 2/1 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.11623,0.16976,0.10721,0.06994,0.16883,0.07827,0.23270,0.22126,0.20298,0.08480,0.18446,0.11592,0.10176,0.14440,0.26187,0.23394,0.12502,0.18018,0.20757,0.16105,0.26965,0.09904,0.19271,0.14502,0.17770,0.15887,0.12713,0.10931,0.21628,0.09359,0.13701,0.11390,0.19893,0.11756,0.16789,0.15459,0.06387,0.07181,0.24437,0.09219,0.20920,0.05991,0.21465,0.09577,0.14128,0.10207,0.12681,0.28304,0.03906,0.09764,0.20749,0.10542,0.16003,0.13918,0.20858,0.12860,0.24896,0.07041
737777,81642237,H&SH NOURISHING 200 ML,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.07527,0.12340,0.06490,0.03775,0.10507,0.03042,0.11411,0.12191,0.12433,0.03884,0.10319,0.07199,0.04930,0.07246,0.19773,0.15015,0.06329,0.08537,0.09110,0.08261,0.15927,0.09925,0.15644,0.08613,0.11744,0.09250,0.07999,0.06185,0.16362,0.05920,0.09890,0.07106,0.13182,0.07084,0.12304,0.09001,0.04181,0.03494,0.17371,0.05476,0.16692,0.03463,0.16996,0.07082,0.10787,0.11326,0.07519,0.20233,0.02044,0.05593,0.00070,0.00016,0.00320,0.00023,-0.00406,0.00094,,
700903,80983747,H&SH SMOOTH&SILKY 2/1 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,0.06714,0.10954,0.05765,0.02676,0.09834,0.02863,0.11172,0.12401,0.12946,0.03703,0.11118,0.05080,0.04652,0.06535,0.12666,,0.04053,0.07111,0.09881,0.06831,0.15420,0.08784,0.14004,0.09320,0.09943,0.09071,0.06473,0.05765,0.15070,0.06348,0.08947,0.06278,0.11763,0.06201,0.11297,0.08208,0.03836,0.03268,0.13389,0.05345,0.13008,0.03758,0.12277,0.01432,0.04528,0.06597,0.08013,0.21169,0.01291,0.04769,0.11118,0.06823,0.12736,0.08037,0.20555,0.09204,0.18283,0.04170
703056,81335902,H&SH Apple 200ML,6.00000,1.00000,200 ml shampoo,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01556,0.09126,0.03431,0.07873,0.01486,0.03330,0.06761,0.07920,0.06162,0.04038,0.15093,0.01424,0.09803,0.14541,0.07959,0.09966,0.06559,0.10666,0.07204,0.19800,0.04466
700860,81751519,H&SH MENTHOL 200,6.00000,1.00000,200 ml shampoo,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01579,0.13094,0.03369,0.13677,0.02521,0.05158,0.07967,0.11779,0.01276,0.06776,0.15926,0.01587,0.07298,0.15210,0.06815,0.14261,0.07912,0.12207,0.10838,0.18166,0.05773
700853,81207043,H&SH MOISTURIZING 200 ML,6.00000,1.00000,200 ml shampoo,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01626,0.10340,0.03688,0.07337,0.01463,0.03703,0.07344,0.08146,0.09445,0.04722,0.08815,0.01486,0.11499,0.17552,0.07632,0.12658,0.07780,0.12954,0.06364,0.23029,0.03166
738005,,H&SH Hfall Men 400 ml,6.00000,1.00000,400 ml shampoo,hair care,H&S,0.15023,0.26660,0.16910,0.09251,0.24757,0.08190,0.32947,0.24773,0.28366,0.08636,0.24071,0.18112,0.12370,0.16354,0.21737,0.09538,0.10908,0.20010,0.31011,0.15404,0.37749,0.16976,0.35337,0.26125,0.23371,0.29159,0.27277,0.00467,0.08854,0.29797,0.28101,0.24289,0.20928,0.20104,0.16027,0.25161,0.13942,0.15342,0.41841,0.15918,0.35181,0.13973,0.24351,0.24523,0.22064,0.27292,0.27837,0.39398,0.11826,0.67250,0.16120,0.36706,0.08994,0.55658,0.03423,0.75824,0.22702,0.84117
700840,,H&SH CITRUS FRESH 400,6.00000,1.00000,400 ml shampoo,hair care,H&S,0.17209,0.28024,0.19528,0.11188,0.28724,0.09958,0.39211,0.27712,0.29268,0.10067,0.25254,0.18361,0.14720,0.19652,0.26172,0.11110,0.13693,0.25441,0.29066,0.13117,0.37468,0.18174,0.35928,0.25161,0.17178,0.26888,0.23449,0.00576,0.00016,0.17536,0.08169,0.00062,0.00016,,,,,,0.01183,0.00451,0.01354,0.00016,0.01898,0.00327,,,,,,,,,,,,,,
700850,80902239,H&SH CLASSIC 2/1 400,6.00000,1.00000,400 ml shampoo,hair care,H&S,0.18236,0.28459,0.19030,0.10254,0.29580,0.10581,0.40923,0.29688,0.32645,0.09554,0.27977,0.21271,0.15747,0.19419,0.25612,0.10736,0.14066,0.31027,0.33174,0.11732,0.35352,0.22624,0.33392,0.21722,0.18999,0.25581,0.22951,0.20928,0.35150,0.17272,0.30233,0.25596,0.22967,0.25083,0.19606,0.32256,0.15062,0.17785,0.45202,0.20181,0.49979,0.12853,0.24134,0.25020,0.02007,0.03377,0.36924,0.18345,0.11219,0.48049,0.16836,0.39227,0.09445,0.66659,0.00778,0.04295,0.25425,0.59844
