sku,code,item_name,in_case,coef,arge_group,category,brand,date,sales,month,year
701517,81237792.0,PANT Aqua Light 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.09336,Jan,2018
739189,81664693.0,PANT CLASSIC 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.05244,Jan,2018
701542,80932752.0,PANT COLOUR 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.03999,Jan,2018
703107,81382655.0,PANT Moisture & Renew 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.04512,Jan,2018
703179,81416646.0,PANT Oil Therapy 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.04746,Jan,2018
737893,81755729.0,PANT Nutrient Cocktail 3/1 6x360,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.02676,Jan,2018
703838,81537666.0,PANT HAIRFALL 400 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.04201,Jan,2018
737812,81664688.0,PANT SILKY SHINE 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2018-01-01,0.05057,Jan,2018
700836,81132442.0,H&SH Hfall Men 200 ml,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.12769,Jan,2018
700839,80994303.0,H&SH CITRUS FRESH 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.11833,Jan,2018
700848,80967232.0,H&SH CLASSIC 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.13148,Jan,2018
700843,80967230.0,H&SH CLASSIC 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.12362,Jan,2018
700872,2004597.0,H&SH MENTHOL 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.11623,Jan,2018
737777,81642237.0,H&SH NOURISHING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.07527,Jan,2018
700903,80983747.0,H&SH SMOOTH&SILKY 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,0.06714,Jan,2018
703056,81335902.0,H&SH Apple 200ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
700860,81751519.0,H&SH MENTHOL 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
700853,81207043.0,H&SH MOISTURIZING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
738005,,H&SH Hfall Men 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.15023,Jan,2018
700840,,H&SH CITRUS FRESH 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.17209,Jan,2018
700850,80902239.0,H&SH CLASSIC 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.18236,Jan,2018
700845,81037527.0,H&SH CLASSIC CLEAN 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.18874,Jan,2018
700873,80902252.0,H&SH MENTHOL 2in1 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.16291,Jan,2018
739206,81745576.0,H&SH Deep Clean Mint 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
739207,81745574.0,H&SH Deep Clean Citrus 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
739208,81745572.0,H&SH Deep Clean Sea Mineral 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,,Jan,2018
737778,81642238.0,H&SH NOURISHING 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.10702,Jan,2018
700905,80902254.0,H&SH SMOOT&SILKY 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2018-01-01,0.10721,Jan,2018
703280,81434457.0,H&SH CITRUS FRESH 600ML,6.00000,1.0,600 ml shampoo,hair care,H&S,2018-01-01,0.08379,Jan,2018
703277,81435789.0,H&SH Menthol 600ml,6.00000,1.0,600 ml shampoo,hair care,H&S,2018-01-01,0.08006,Jan,2018
703281,81435788.0,H&SH CLASSIC 2/1 600ml,6.00000,1.0,shower gel,hair care,H&S,2018-01-01,0.10876,Jan,2018
738984,81730089.0,H&SH SH+GEL Deep Clean 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2018-01-01,,Jan,2018
738985,81730101.0,H&SH SH+GEL Energy 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2018-01-01,,Jan,2018
738986,81730091.0,H&SH SH+GEL Refreshing 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2018-01-01,,Jan,2018
738987,81730097.0,H&SH SH+GEL Sens 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2018-01-01,,Jan,2018
737858,81279896.0,Pro Series Shine 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.03501,Jan,2018
737859,81279897.0,Pro Series Repair 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.09317,Jan,2018
737861,81279901.0,Pro Series Volume 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.07838,Jan,2018
737860,81279899.0,Pro Series Color 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.03015,Jan,2018
738155,81374466.0,Pro Series Moist 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,,Jan,2018
738156,81751732.0,Pro Series Sleek & Silky 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,,Jan,2018
738162,81361932.0,Pro Series Cond Moist 500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,,Jan,2018
738159,81751739.0,Pro Series Cond Sleek & Silky 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,,Jan,2018
738161,81279905.0,Pro Series Cond Volume 500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,,Jan,2018
737862,81279902.0,Pro Series Cond Shine 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.01848,Jan,2018
737871,81279903.0,Pro Series Cond Repair 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.03773,Jan,2018
737872,81279904.0,Pro Series Cond Color 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2018-01-01,0.0214,Jan,2018
737904,81685321.0,SAFEGUARD BS Classic 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2018-01-01,0.40725,Jan,2018
737906,81685323.0,SAFEGUARD BS Chamomile 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2018-01-01,0.19002,Jan,2018
737905,81685322.0,SAFEGUARD BS Delicate 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2018-01-01,0.19161,Jan,2018
701652,81600104.0,SAFEGUARD BS Aloe 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.17278,Jan,2018
701657,81600105.0,SAFEGUARD BS Chamomile 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.13071,Jan,2018
701661,81600103.0,SAFEGUARD BS Classic 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.71011,Jan,2018
703269,81600109.0,SAFEGUARD BS Lemon 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.1378,Jan,2018
701671,81600106.0,SAFEGUARD BS Fresh 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,,Jan,2018
701667,81600110.0,SAFEGUARD BS Delicate 1x90gr,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.09215,Jan,2018
701689,81040542.0,SAFEGUARD BS Vitamin 1X90g,72.00000,1.0,90 g,soap,Safeguard,2018-01-01,0.15769,Jan,2018
703916,81600101.0,SAFEGUARD BS Aloe 1x125gr,6.00000,1.0,125 g,soap,Safeguard,2018-01-01,0.10247,Jan,2018
703917,81600102.0,SAFEGUARD BS Classic 1x125gr,6.00000,1.0,125 g,soap,Safeguard,2018-01-01,0.16239,Jan,2018
702473,81571347.0,SAFEGUARD LS Aloe 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2018-01-01,0.0492,Jan,2018
702474,81571346.0,SAFEGUARD LS Classic 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2018-01-01,0.0743,Jan,2018
737811,81567924.0,SAFEGUARD LS Honey 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2018-01-01,0.02939,Jan,2018
703346,81567923.0,SAFEGUARD LS Floral 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2018-01-01,0.03158,Jan,2018
737790,81625908.0,SAFEGUARD LS Lavender 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2018-01-01,0.00666,Jan,2018
700254,81623522.0,BAM FRESH MINT 54x50 Calci-St,54.00000,1.0,50 g inexpensive,oral care,BAM,2018-01-01,0.05562,Jan,2018
700256,81623528.0,BAM MILD FRESH 54x50 Calci-St,54.00000,1.0,50 g inexpensive,oral care,BAM,2018-01-01,0.04404,Jan,2018
700246,81086665.0,BAM FRESH MINT 100 ML Calci-St,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2018-01-01,0.04106,Jan,2018
700250,81191166.0,BAM FRESH MINT 125 calci-st,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2018-01-01,0.09753,Jan,2018
700245,81271161.0,BAM Delicate White 100ML,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2018-01-01,0.05213,Jan,2018
700247,81271173.0,BAM Herbal collection 100ml,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2018-01-01,0.031,Jan,2018
703979,81658607.0,BAM Natural Bio Oak Bark 24x100ml,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2018-01-01,,Jan,2018
700248,81086669.0,BAM MILD FRESH 100 Calci-St,24.00000,1.0,expensive,oral care,BAM,2018-01-01,0.03965,Jan,2018
700311,81479196.0,BAM 3D WHITENESS 12x100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.03554,Jan,2018
703976,81579811.0,BAM 3D Vitalizing Fresh 12x100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.01773,Jan,2018
700340,81224937.0,BAM 3D Arctic Fresh 100ml,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
700286,81577657.0,BAM COMPLETE 12x100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.00904,Jan,2018
700329,81561986.0,BAM Pro-Exp Protect 12x100ml,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.00238,Jan,2018
703975,81577654.0,BAM Extra White 12x100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.009,Jan,2018
738047,81758987.0,BAM 3D WHITE CHARCOAL 12*100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
738046,81758988.0,BAM 3D WHITE COCONUT OIL 12*100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
739467,81766008.0,BAM FRSH&CLN A-TOBACCO 12*100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
739464,81766005.0,BAM FRSH&CLN EXTRA FRESH 12*100ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
739466,81766007.0,BAM FRSH&CLN A-TEA&COFFEE 100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
739463,81766004.0,BAM FRSH&CLN HERBAL FRESH  100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
739465,81766006.0,BAM FRSH&CLN PROTECT&CLN 100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
700237,81759872.0,BAM 3DW LUXE PEARLGLOW 75ML EE CCAU,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
737850,81668949.0,BAM 3D ENAMEL 12x75ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
737851,81668950.0,BAM 3D Sens 12x75ml,12.00000,1.0,expensive,oral care,BAM,2018-01-01,,Jan,2018
703400,81579806.0,BAM 3D Luxe Perfection 12x75ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.0047,Jan,2018
700232,81407647.0,BAM 3D LUXE GLAMOUR 12x75ML,12.00000,1.0,expensive,oral care,BAM,2018-01-01,0.00639,Jan,2018
738095,81680087.0,OR/B ProExp Prof Protect 500ml,6.00000,1.0,oral care,oral care,OR/B,2018-01-01,,Jan,2018
703009,,OR/B ProExp Clinic Floss25m,12.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00884,Jan,2018
701210,75073696.0,OR/B 3D White 40med,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00261,Jan,2018
701232,81309771.0,OR/B Classic 40 Med DUO,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.08639,Jan,2018
703985,75045149.0,OM009 OB ProExp AiO 40M 2ct EE CEN TR,72.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00731,Jan,2018
702647,75058755.0,OR/B Anti Bac 40 Med,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00042,Jan,2018
703010,80209957.0,OR/B ProFlexClinic 38Med,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00181,Jan,2018
703307,80232424.0,OR/B Complete 5 WyClean 40med,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,,Jan,2018
703858,80212265.0,OR/B Braun D16 ProfCare x4brush,6.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.001,Jan,2018
701300,81317994.0,OR/B EB20 2 Brush Set,12.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.0015,Jan,2018
701334,81317998.0,OR/B EB18 2 Brush Set,12.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.00375,Jan,2018
702261,84855524.0,OR/B Braun D12.513 Vitality,6.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.03,Jan,2018
701357,75050899.0,OR/B Shiny Clean 40 Med,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.13022,Jan,2018
701383,13257398.0,OR/B Maxi Clean 40MED,96.00000,1.0,oral care,oral care,OR/B,2018-01-01,0.01971,Jan,2018
702807,81322990.0,Gil Clear Gel Sport 70 ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2018-01-01,0.02129,Jan,2018
703815,81439599.0,Gil Gel PowerRush 70ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2018-01-01,0.02027,Jan,2018
700797,13261653.0,Gil Gel-CoolWave 70ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2018-01-01,0.03556,Jan,2018
739550,13266504.0,AF/SH SER SPLASH ARCTIC 100,6.00000,1.0,personal care,after shave,Gilette,2018-01-01,0.02147,Jan,2018
737775,13253561.0,FOAM Regular 6x200ml,6.00000,1.0,personal care,foam,Gilette,2018-01-01,0.08547,Jan,2018
700823,13253576.0,FOAM Sensitive 6x200ml,6.00000,1.0,personal care,foam,Gilette,2018-01-01,0.12454,Jan,2018
700747,13261546.0,SERIES FOAM CON 250 GR,6.00000,1.0,personal care,foam,Gilette,2018-01-01,0.01082,Jan,2018
700771,13261590.0,SERIES GEL SENS 200 GR,6.00000,1.0,personal care,gel,Gilette,2018-01-01,0.01048,Jan,2018
737763,75021184.0,FUSION RAZER 2 Up,36.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0192,Jan,2018
702278,81523295.0,Fus ProGl Flexball R+2Crt,24.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0314,Jan,2018
703854,81523294.0,Fus ProGl Pow Flexball R+1Crt,24.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0028,Jan,2018
703054,81676719.0,FusPowStyler Trim+R1 x24,24.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0026,Jan,2018
702981,75070335.0,MACH 3 RAZOR 1UP,36.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0478,Jan,2018
701046,13238619.0,MACH 3 RAZOR+2 CART,36.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0182,Jan,2018
701008,13240703.0,MACH 3 TURBO R+2 K,36.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0122,Jan,2018
737780,80227838.0,MACH 3 TURBO 1UP,36.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0128,Jan,2018
701851,,VENUS PINK R+2 K,6.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0252,Jan,2018
737776,81760658.0,Venus Breez (6) R+2 K,6.00000,1.0,system razor,razor,Gilette,2018-01-01,0.0162,Jan,2018
700705,75048932.0,FUSION Crt 2,20.00000,1.0,system blade,blade,Gilette,2018-01-01,0.03999,Jan,2018
700706,75048930.0,FUSION Crt 4,20.00000,1.0,system blade,blade,Gilette,2018-01-01,0.05334,Jan,2018
702724,84854223.0,Fus ProGlide Crt 2,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.01453,Jan,2018
702422,84854226.0,Fus ProGlide Crt 4,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.02187,Jan,2018
702279,84854231.0,Fus ProGlide Pow Crt 2,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.0184,Jan,2018
702428,84854233.0,Fus ProGlide Pow Crt 4,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.02774,Jan,2018
701026,13227566.0,MACH 3 CARTRIDGES x2,40.00000,1.0,system blade,blade,Gilette,2018-01-01,0.04555,Jan,2018
701028,13220247.0,MACH 3 CARTRIDGES x4,40.00000,1.0,system blade,blade,Gilette,2018-01-01,0.02533,Jan,2018
739501,13220243.0,MACH 3 CARTRIDGES x8,20.00000,1.0,system blade,blade,Gilette,2018-01-01,0.07999,Jan,2018
739203,13264252.0,MACH 3 TR Cx2,40.00000,1.0,system blade,blade,Gilette,2018-01-01,0.026,Jan,2018
739204,13264256.0,MACH 3 TR Cx4,40.00000,1.0,system blade,blade,Gilette,2018-01-01,0.02311,Jan,2018
701006,13265546.0,MACH 3 TR Cx8,20.00000,1.0,system blade,blade,Gilette,2018-01-01,0.03733,Jan,2018
701834,75025757.0,Venus Breez K x 2,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.01067,Jan,2018
738012,81744858.0,Venus Breez K x 4,4.00000,1.0,system blade,blade,Gilette,2018-01-01,,Jan,2018
701841,13224485.0,VENUS CART.x 4,4.00000,1.0,system blade,blade,Gilette,2018-01-01,0.01822,Jan,2018
737926,75070234.0,Gillette Blue3 Disp x10,12.00000,0.1,blue 3,disposables,Gilette,2018-01-01,0.90684,Jan,2018
738006,75070238.0,Gillette Blue3 Rx3,12.00000,1.0,blue 3,disposables,Gilette,2018-01-01,1.23208,Jan,2018
737922,81477076.0,Gillette Blue3 Blue x6,12.00000,1.0,blue 3,disposables,Gilette,2018-01-01,1.13222,Jan,2018
737875,81477099.0,Gillette Blue3 ICE x6,6.00000,1.0,blue 3,disposables,Gilette,2018-01-01,0.60427,Jan,2018
700785,13259372.0,GILLETTE 2 R x5,24.00000,1.0,other disposables,disposables,Gilette,2018-01-01,8.991,Jan,2018
737910,81661435.0,GILLETTE BL 2 PL R5,24.00000,1.0,other disposables,disposables,Gilette,2018-01-01,0.77463,Jan,2018
700786,13259374.0,GILLETTE 2 DISP x24,576.00000,0.04167,other disposables,disposables,Gilette,2018-01-01,1.35,Jan,2018
700359,13263367.0,GILLETTE BL2 PL DISPx24,576.00000,0.04167,other disposables,disposables,Gilette,2018-01-01,0.4908,Jan,2018
701649,81464220.0,Rubie Platinum Plus x5x108,"2,16",0.05,other disposables,disposables,Gilette,2018-01-01,0.0027,Jan,2018
737841,80245042.0,Simply Venus pink 3x4,6.00000,1.0,other disposables,disposables,Gilette,2018-01-01,0.38241,Jan,2018
737880,81646078.0,Simply Venus3 Display 24x24,576.00000,0.04167,other disposables,disposables,Gilette,2018-01-01,0.015,Jan,2018
702719,84845255.0,Simply Venus2 x4,96.00000,1.0,other disposables,disposables,Gilette,2018-01-01,0.2051,Jan,2018
700109,81078055.0,ARIEL HS WR 16x6*150gr P/B,96.00000,0.16667,,HS,Ariel,2018-02-01,0.04254,Feb,2018
737889,81687033.0,ARIEL HS WR 22x400gr,22.00000,1.0,,HS,Ariel,2018-02-01,0.25338,Feb,2018
737888,81687034.0,ARIEL HS WR 38x400gr P/B,38.00000,1.0,,HS,Ariel,2018-02-01,0.03051,Feb,2018
703930,81653897.0,ARIEL HS WR 23x750gr P/B,23.00000,1.0,,HS,Ariel,2018-02-01,0.06745,Feb,2018
703931,81653895.0,ARIEL HS WR 9x1.6Kg,9.00000,1.0,,HS,Ariel,2018-02-01,0.04644,Feb,2018
700158,81616651.0,ARIEL LS WR 22x450gr,22.00000,1.0,,LS,Ariel,2018-02-01,0.42906,Feb,2018
737804,81220646.0,ARIEL LS WR 10x1.5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,0.35352,Feb,2018
737800,81078036.0,ARIEL LS WR 6x3Kg,6.00000,1.0,,LS,Ariel,2018-02-01,0.3255,Feb,2018
703938,81568570.0,ARIEL LS WR 5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,0.34133,Feb,2018
737898,81687041.0,ARIEL LS Purple Color 10x1.5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,,Feb,2018
737942,81693797.0,ARIEL LS Lavander 10x1.5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,,Feb,2018
737801,81220283.0,ARIEL LS Lenor 10x1.5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,0.48798,Feb,2018
700180,81616649.0,ARIEL LS COLOR 22x450gr,22.00000,1.0,,LS,Ariel,2018-02-01,0.43464,Feb,2018
737802,81220651.0,ARIEL LS COLOR 10x1.5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,0.68238,Feb,2018
739016,81568566.0,ARIEL LS COLOR 6x2.5Kg RUS,6.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,0.3605,Feb,2018
703934,81568567.0,ARIEL LS COLOR 1x5Kg,1.00000,1.0,,LS,Ariel,2018-02-01,0.38828,Feb,2018
739160,81738748.0,ARIEL LS COLOR B15 1X9KG ORN CCAR,1.00000,1.0,,LS,Ariel,2018-02-01,,Feb,2018
739145,81738746.0,ARIEL LS WHITE ROSE B15 1X9KG ORN CCAR,1.00000,1.0,,LS,Ariel,2018-02-01,,Feb,2018
737767,81633261.0,ARIEL LQ Color 4x0.975L,4.00000,1.0,liquid,LQ,Ariel,2018-02-01,0.0183,Feb,2018
703824,81758827.0,ARIEL LQ MS 5x0.975L,5.00000,1.0,liquid,LQ,Ariel,2018-02-01,0.0213,Feb,2018
738928,81764882.0,ARIEL LQ AXE OXI 4X1.43L,4.00000,1.0,liquid,LQ,Ariel,2018-02-01,,Feb,2018
737980,81679830.0,ARIEL LQ BABY 4X1.3L/20SC-POS-CAU,4.00000,1.0,liquid,LQ,Ariel,2018-02-01,,Feb,2018
700096,81754022.0,ARIEL HS MS 11x450gr RUS,11.00000,1.0,hs,HS,Ariel,2018-02-01,,Feb,2018
738312,81450004.0,ARIEL LS Color 11x450gr RUS,11.00000,1.0,400-450 gr,LS,Ariel,2018-02-01,,Feb,2018
738317,81727500.0,ARIEL LS COL 10X1.5KG VO EE,1.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,,Feb,2018
738321,,ARIEL LS TOL COL 6X3KG VO EE,6.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,,Feb,2018
738320,81757074.0,ARIEL LS COLOR 6x3Kg RUS,6.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,,Feb,2018
738328,81552308.0,ARIEL LS Color 4.5Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
739018,81450006.0,ARIEL LS Lenor-Col 4.5Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738334,81220656.0,ARIEL LS COLOR 6Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738338,81757076.0,ARIEL LS COLOR 9Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738315,81450001.0,ARIEL LS MS 11x450gr RUS,11.00000,1.0,400-450 gr,LS,Ariel,2018-02-01,,Feb,2018
739155,81727488.0,ARIEL LS MS 6X2.5KG VO EE,6.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,,Feb,2018
738324,81757070.0,ARIEL LS MS 6X3KG DS EECAR,6.00000,1.0,1-3 kg,LS,Ariel,2018-02-01,,Feb,2018
739154,81450005.0,ARIEL LS MS 4.5Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738335,81220245.0,ARIEL LS MS 6Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738339,81757073.0,ARIEL LS MS 9Kg RUS,1.00000,1.0,4 kg & big,LS,Ariel,2018-02-01,,Feb,2018
738305,81702123.0,ARIEL PODS Color 6x12x23.8g,6.00000,1.0,pods,pods,Ariel,2018-02-01,,Feb,2018
738424,81702136.0,ARIEL PODS Color 3x30x27g,3.00000,1.0,pods,pods,Ariel,2018-02-01,,Feb,2018
738306,81702127.0,ARIEL PODS MS 6x12x25.2g,6.00000,1.0,pods,pods,Ariel,2018-02-01,,Feb,2018
737796,81702131.0,ARIEL PODS MS 3x30x25.2g,3.00000,1.0,pods,pods,Ariel,2018-02-01,,Feb,2018
703398,81719660.0,ARIEL PODS MS 3x23x27g,3.00000,1.0,pods,pods,Ariel,2018-02-01,0.04186,Feb,2018
703399,81490439.0,ARIEL PODS Color 3x23x28.8g,3.00000,1.0,pods,pods,Ariel,2018-02-01,0.04991,Feb,2018
737885,81687036.0,TIDE HS LEMON 22x400gr,22.00000,1.0,hs,HS,Tide,2018-02-01,0.17925,Feb,2018
737887,81687037.0,TIDE HS Lemon P/B 38x400gr,38.00000,1.0,hs,HS,Tide,2018-02-01,0.0156,Feb,2018
703943,81653898.0,TIDE HS Lemon P/B 23x750gr,23.00000,1.0,hs,HS,Tide,2018-02-01,0.06005,Feb,2018
737886,81687035.0,TIDE LS LEMON 22X400gr,22.00000,1.0,400-450 gr,LS,Tide,2018-02-01,0.30891,Feb,2018
703941,81568562.0,TIDE LS LEMON 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2018-02-01,0.40959,Feb,2018
703942,81568563.0,TIDE LS LEMON 6x2.5KG,6.00000,1.0,1-3 kg,LS,Tide,2018-02-01,0.26767,Feb,2018
737971,81687038.0,TIDE LS COLOR 22x400gr,22.00000,1.0,400-450 gr,LS,Tide,2018-02-01,0.52122,Feb,2018
703939,81568559.0,TIDE LS COLOR 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2018-02-01,0.67086,Feb,2018
703940,81568560.0,TIDE LS COLOR 6x2.5KG,6.00000,1.0,1-3 kg,LS,Tide,2018-02-01,0.39817,Feb,2018
703913,81568561.0,TIDE LS COLOR 5KG,1.00000,1.0,4 kg & big,LS,Tide,2018-02-01,3.17516,Feb,2018
737890,81685645.0,TIDE LS LAVENDER 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2018-02-01,,Feb,2018
738357,81749618.0,TIDE HS AF 11x400gr RUS,11.00000,1.0,hs,LS,Tide,2018-02-01,,Feb,2018
738362,81749599.0,TIDE LS AF 11x450gr RUS,11.00000,1.0,400-450 gr,LS,Tide,2018-02-01,,Feb,2018
